Date,AAPL,RELIANCE.NS,TCS.NS,MARUTI.NS,HDFCBANK.NS,AMZN,ICICIBANK.NS,INFY.NS
18-02-2025,243.4091034,1220.525391,3743.816895,12649.29199,850.0350952,226.6499939,1233.531982,1798.71814
19-02-2025,243.807373,1222.567139,3657.693604,12550.31348,852.0823975,226.6300049,1251.989624,1758.750977
20-02-2025,244.7632141,1228.095093,3653.150146,12307.44238,832.2998047,222.8800049,1240.37915,1772.688477
21-02-2025,244.484436,1223.264404,3659.529785,12191.49707,834.9638062,216.5800018,1223.509277,1762.8302
24-02-2025,246.02771,1209.718506,3552.817627,12213.01367,827.3664551,212.7100067,1209.021118,1713.393188
25-02-2025,245.9679565,1199.210449,3508.305908,12342.75879,829.9564819,212.8000031,1214.776733,1716.889648
27-02-2025,236.2702484,1202.298096,3491.873535,12248.03418,839.0091553,208.7400055,1213.089722,1713.587524
28-02-2025,240.7905273,1195.325928,3366.893066,11817.93945,854.6477661,212.2799988,1194.880249,1639.189209
03-03-2025,236.9970703,1166.590698,3376.365967,11649.5127,839.4284668,205.0200043,1196.964111,1659.488403
04-03-2025,234.9061737,1157.277954,3414.062744,11491.86914,843.5971069,203.8000031,1201.131958,1639.772095
05-03-2025,234.7169952,1170.923462,3428.561523,11492.95703,833.7304688,208.3600006,1206.391357,1662.305176
06-03-2025,234.3087769,1204.788208,3481.289795,11541.48242,834.3224487,200.6999969,1208.723511,1666.530151
07-03-2025,238.0325623,1244.828369,3490.568848,11539.25684,833.3604736,199.25,1205.250244,1637.538208
10-03-2025,226.4928436,1233.473633,3469.73877,11461.99219,832.4971313,194.5399933,1205.547852,1652.544067
11-03-2025,219.8816528,1242.338257,3455.86792,11522.24023,831.510498,196.5899963,1235.864014,1613.839478
12-03-2025,216.0384216,1252.049438,3389.076416,11515.46289,844.1644287,198.8899994,1234.425049,1545.123047
13-03-2025,208.7700806,1242.935913,3393.764404,11390.51563,841.9197998,193.8899994,1240.478394,1534.439209
17-03-2025,213.0713501,1233.921753,3380.860107,11429.98926,843.7944336,195.7400055,1259.283325,1544.346191
18-03-2025,211.7670288,1233.921753,3380.860107,11429.98926,843.7944336,192.8200073,1259.283325,1544.346191
19-03-2025,214.3059692,1242.188843,3380.280273,11491.17676,860.4197388,195.5399933,1303.045532,1540.946777
20-03-2025,213.1709137,1264.101318,3444.123779,11604.59863,872.5803833,194.9499969,1311.579712,1569.113159
21-03-2025,217.3228302,1271.272583,3458.574951,11607.1709,873.3696899,196.2100067,1332.815918,1546.774292
24-03-2025,219.7721558,1296.920166,3507.72583,11794.59277,887.9969482,203.2599945,1347.750732,1546.968506
25-03-2025,222.7790375,1280.336426,3535.563965,11741.81445,898.5789185,205.7100067,1333.411255,1581.642212
26-03-2025,220.5686646,1267.98584,3514.347168,11608.65527,891.2283325,201.1300049,1325.671021,1553.47583
27-03-2025,222.8786163,1273.115234,3529.232666,11596.4375,900.5029297,201.3600006,1326.415283,1557.45813
28-03-2025,216.9544067,1270.027588,3485.6875,11398.77734,901.9089355,192.7200012,1338.025635,1525.503784
01-04-2025,222.2214661,1247.617065,3432.186279,11358.16602,872.1363525,192.1699982,1308.354614,1482.622681
02-04-2025,222.9184113,1246.172974,3425.565186,11590.64941,886.4676514,196.0099945,1321.056641,1505.593018
03-04-2025,202.3082428,1243.732666,3289.468506,11562.94922,885.4562988,178.4100037,1319.369751,1453.485107
04-04-2025,187.5625305,1199.907593,3189.184326,11359.05664,896.5316162,171,1325.075684,1409.924316
07-04-2025,180.6725616,1161.062744,3164.681152,11208.43652,867.1289673,175.2599945,1277.691284,1356.602295
08-04-2025,171.6717834,1177.497192,3182.949951,11336.2041,872.77771,170.6600037,1289.946655,1387.731079
09-04-2025,197.9870911,1180.634644,3138.148193,11334.7207,870.7303467,191.1000061,1290.839844,1363.352417
11-04-2025,197.2901154,1214.100952,3123.552734,11474.85254,891.3269653,184.8699951,1301.606689,1368.937134
15-04-2025,201.2628021,1235.16687,3139.69458,11728.0625,920.0141602,179.5899963,1339.86145,1385.011475
16-04-2025,193.4269714,1234.370117,3164.439697,11539.10742,926.4768066,174.3300018,1346.014038,1372.482178
17-04-2025,196.1252136,1269.430054,3188.701172,11569.77539,940.635376,172.6100006,1395.928833,1378.698364
21-04-2025,192.3217926,1290.346436,3210.643066,11619.24023,950.6994019,167.3200073,1399.005249,1409.292969
22-04-2025,198.8732452,1286.063599,3203.68335,11608.3584,967.7686768,173.1799927,1405.653931,1381.903564
23-04-2025,203.7121429,1294.828613,3298.989746,11779.50586,949.1207886,180.6000061,1413.493408,1432.505981
24-04-2025,207.4657593,1296.422241,3287.970459,11766.64551,945.618103,186.5399933,1391.959473,1429.106567
25-04-2025,208.3718262,1295.227051,3332.820557,11572.74414,942.8554077,188.9900055,1394.043457,1437.653564
28-04-2025,209.2281036,1363.35498,3328.470703,11719.15918,947.2954102,187.6999969,1417.859741,1439.498901
29-04-2025,210.2934418,1394.131958,3356.502197,11714.21289,941.6715088,187.3899994,1418.852051,1454.456299
30-04-2025,211.5778503,1399.410889,3338.329834,12125.75781,949.6633911,184.4199982,1416.073486,1456.981567
02-05-2025,204.4588928,1414.1521,3316.388184,12272.17383,948.1340942,189.9799957,1419.149658,1463.586182
05-05-2025,198.0269165,1425.606323,3338.909912,12324.60645,955.4847412,186.3500061,1418.455078,1465.237183
06-05-2025,197.6485596,1415.247681,3344.419922,12446.28906,952.968689,185.0099945,1420.638184,1468.053955
07-05-2025,195.3983765,1400.40686,3330.017334,12497.73242,959.8259888,188.7100067,1424.40918,1464.945923
08-05-2025,196.6329956,1401.402954,3333.690186,12259.3125,951.3900757,192.0800018,1424.508423,1467.956787
09-05-2025,197.6684723,1371.721436,3325.37793,12118.83301,932.2487793,193.0599976,1378.265259,1464.265991
12-05-2025,210.1504974,1430.785522,3499.461182,12480.91406,965.548645,208.6399994,1437.408813,1580.136963
13-05-2025,212.2839966,1410.068237,3397.582275,12348.34863,948.4794312,211.3699951,1419.645874,1523.512573
14-05-2025,211.6858063,1418.733765,3430.156738,12534.33594,942.5594482,210.25,1415.279541,1546.62854
15-05-2025,210.8084869,1448.415161,3460.314209,12813.31641,954.0047607,205.1699982,1439.691284,1566.636475
16-05-2025,210.6190643,1450.606445,3442.335693,12855.85645,954.4487305,205.5899963,1442.866699,1544.200439
19-05-2025,208.1465912,1435.068481,3401.255615,12849.91992,956.4220581,206.1600037,1437.905029,1514.965698
20-05-2025,206.2324219,1418.932861,3381.44043,12502.67871,944.6807861,204.0700073,1427.187622,1515.742554
21-05-2025,201.4768982,1423.514526,3408.021484,12479.9248,950.5514526,201.1199951,1433.637939,1523.415527
22-05-2025,200.749115,1403.793457,3360.851807,12311.74512,947.1474609,203.1000061,1431.057861,1503.019165
23-05-2025,194.6775818,1421.124268,3397.196045,12319.65918,953.9060059,200.9900055,1438.698975,1519.821899
27-05-2025,199.6026001,1416.442871,3381.826904,12281.07715,950.3048096,206.0200043,1435.324951,1524.969482
28-05-2025,199.8119507,1407.279541,3380.860107,12198.96582,948.9234619,204.7200012,1442.668335,1526.620728
29-05-2025,199.3433685,1412.160034,3381.246826,12259.3125,950.8967285,205.6999969,1445.347534,1540.023926
30-05-2025,200.2406616,1415.247681,3347.705811,12187.09473,959.4807739,205.0099945,1434.729614,1539.137573
02-06-2025,201.0880737,1408.076294,3334.560303,12158.40527,953.1660767,206.6499939,1439.393555,1530.371826
03-06-2025,202.6533203,1399.908936,3291.449951,11998.13965,949.4660645,205.7100067,1426.890015,1519.734619
04-06-2025,202.2046814,1417.83728,3297.008545,12032.76465,957.6553955,207.2299957,1420.042847,1527.810913
05-06-2025,200.0213165,1436.662109,3287.451904,11996.16113,961.7993774,207.9100037,1443.660645,1530.864258
06-06-2025,203.3013458,1437.75769,3300.226807,12328.56348,976.1552734,213.5700073,1448.523071,1540.221069
09-06-2025,200.8388214,1443.036743,3336.991455,12501.68945,976.2539673,216.9799957,1423.813843,1549.183838
10-06-2025,202.05513,1432.777588,3376.973877,12385.94238,969.5447388,217.6100006,1412.004883,1571.935547
11-06-2025,198.1769257,1443.13623,3385.750732,12318.66992,962.1940918,213.1999969,1420.042847,1606.506226
12-06-2025,198.5956573,1435.865234,3348.986084,12257.33398,958.7407227,213.2400055,1414.287231,1584.345459
13-06-2025,195.8539886,1422.219849,3360.200684,12275.1416,946.0127563,212.1000061,1405.256958,1577.844971
16-06-2025,197.8180237,1432.080444,3409.54541,12395.83496,954.7940674,216.1000061,1415.974243,1599.316406
17-06-2025,195.046463,1425.506592,3428.07373,12460.13867,951.9327393,214.8200073,1412.30249,1615.173584
18-06-2025,195.9835968,1424.411011,3365.759277,12611.50098,954.0540771,212.5200043,1401.783691,1608.279175
20-06-2025,200.390213,1460.367432,3350.448975,12654.04004,969.2486572,209.6900024,1416.172729,1598.429932
23-06-2025,200.8886719,1451.004883,3309.393555,12563.02539,961.2073364,208.4700012,1409.226318,1560.116455
24-06-2025,199.6923065,1445.028687,3306.272949,12475.96777,967.3740234,212.7700043,1413.195679,1557.752563
25-06-2025,200.9484863,1461.463135,3359.323242,12630.29785,976.8953247,211.9900055,1414.88269,1590.550537
26-06-2025,200.390213,1489.351685,3356.397705,12578.85449,997.4179688,217.1199951,1428.080811,1591.633911
27-06-2025,200.4699707,1509.371704,3355.715332,12506.63574,1004.949158,223.3000031,1451.003906,1583.754517
30-06-2025,204.5475311,1494.630615,3376.096191,12267.22656,998.2658081,219.3899994,1434.729614,1577.648071
01-07-2025,207.1895142,1522.320068,3344.597656,12308.77734,1003.552612,220.4600067,1421.035156,1582.572754
02-07-2025,211.7954865,1512.758301,3338.356689,12486.84961,990.5350342,219.9199982,1416.867432,1586.216919
03-07-2025,212.9021301,1511.762207,3316.415039,12615.45801,991.0836182,223.4100037,1414.981934,1594.293213
07-07-2025,209.3130341,1535.36792,3327.044678,12385.94238,991.2332764,223.4700012,1424.706787,1602.46814
08-07-2025,209.3728485,1531.483398,3321.681152,12281.07715,998.2159424,219.3600006,1430.958618,1613.991577
09-07-2025,210.4994354,1512.957397,3299.83667,12336.47754,1003.103699,222.5399933,1420.936035,1609.067017
10-07-2025,211.7655792,1511.164551,3298.081543,12514.5498,1000.609924,222.2599945,1413.195679,1591.437012
11-07-2025,210.5193634,1489.252075,3184.959717,12439.36426,989.3878784,225.0200043,1411.012573,1570.852051
14-07-2025,207.9870758,1477.797729,3142.734131,12380.00684,989.0387573,225.6900024,1412.104126,1546.623047
15-07-2025,208.4755859,1479.491089,3171.599854,12401.77051,995.2732544,226.3500061,1419.844482,1561.692261
16-07-2025,209.5223999,1479.690186,3163.576172,12429.4707,995.6722412,223.1900024,1415.478149,1583.656128
17-07-2025,209.382843,1470.526855,3140.189941,12342.41309,990.9838867,223.8800049,1407.837036,1559.624023
18-07-2025,210.5393066,1470.128418,3121.304932,12286.02344,976.2705078,226.1300049,1414.88269,1562.184692
21-07-2025,211.8353577,1422.916992,3090.286865,12272.17383,997.7670288,229.3000031,1454.576416,1560.411987
22-07-2025,213.7495422,1407.179932,3091.656738,12358.24219,1001.058838,227.4700012,1462.31665,1547.213989
23-07-2025,213.5002899,1418.932861,3110.737305,12491.79688,1009.637512,228.2899933,1477.201782,1550.759644
24-07-2025,213.1114807,1397.319214,3080.306152,12422.5459,1004.599976,232.2299957,1472.041626,1529.091431
25-07-2025,213.2311249,1386.163696,3068.368408,12271.18457,1002.299988,231.4400024,1465.789795,1492.846191
28-07-2025,213.4006042,1382.080078,3013.083496,12207.86914,1004.25,232.7899933,1477.003418,1493.141724
29-07-2025,210.6290283,1411.462769,2990.284424,12335.48828,1010.799988,231.0099945,1474.82019,1490.876343
30-07-2025,208.4157715,1404.490601,2987.936035,12482.89258,1012.900024,230.1900024,1471.049316,1496.096558
31-07-2025,206.9402618,1384.669678,2971.497314,12473,1009.099976,234.1100006,1470.057007,1486.247314
01-08-2025,201.7660065,1388.155762,2938.424072,12302,1006.099976,214.75,1460.331909,1447.441284
04-08-2025,202.733078,1405.88501,3008.288574,12365,996,211.6499939,1451.996216,1458.177002
05-08-2025,202.3043671,1386.163696,2998.014404,12537,988.7999878,213.75,1433.34021,1438.281616
06-08-2025,212.6030273,1387.259521,2967.093994,12524,992.6500244,222.3099976,1432.546387,1415.037354
07-08-2025,219.3624573,1383.872925,2981.478027,12632,997.7000122,223.1300049,1429.271729,1415.234375
08-08-2025,228.6541901,1362.358887,2971.105713,12590,986.9500122,222.6900024,1424.905396,1401.642456
11-08-2025,226.747818,1380.685669,2975.411133,12597,997.7999878,221.3000031,1425.599976,1406.665527
12-08-2025,229.2131042,1374.908813,2970.127197,12840,984.9500122,221.4700012,1422,1402.627441
13-08-2025,232.8861237,1377.099976,2970.910156,12834,990.1500244,224.5599976,1420.800049,1405.089722
14-08-2025,232.3371735,1373.800049,2957.309082,12936,995.5499878,230.9799957,1427.300049,1425.87146
18-08-2025,230.4507446,1381.699951,2946.447754,14068,1001.799988,231.4900055,1434.599976,1414.151001
19-08-2025,230.1213837,1420.099976,2951.340088,14250,995.5499878,228.0099945,1436.300049,1418.28772
20-08-2025,225.5800323,1413,3031.968262,14221,994.0999756,223.8099976,1430.599976,1473.640259
21-08-2025,224.4721375,1424.800049,3035.882568,14280,995.5999756,221.9499969,1446,1473.83728
22-08-2025,227.3267059,1409.199951,2988.327393,14349,982.2999878,228.8399963,1436.400024,1465.071411
25-08-2025,226.7278595,1412.599976,3073.06543,14452,982.0499878,227.9400024,1433.199951,1508.998901
26-08-2025,228.873764,1384.900024,3089.308105,14714,973.4000244,228.7100067,1416.599976,1506.536621
28-08-2025,232.1175842,1385.900024,3027.173828,14752,957.7999878,231.6000061,1399.099976,1477.481445
29-08-2025,231.6983795,1357.199951,3018.367188,14791,951.5999756,229,1397.800049,1447.441284
02-09-2025,229.2829895,1366.5,3044.591064,14842,944.5,225.3399963,1394.199951,1476.102539
03-09-2025,238.0163422,1372.599976,3030.89209,14927,954.4500122,225.9900055,1397,1456.798096
04-09-2025,239.3238525,1359.300049,3029.130615,14662,961.25,235.6799927,1405.5,1440.940918
05-09-2025,239.2340088,1375,2982.75,14895,963.4000244,232.3300018,1402.800049,1422.818237
08-09-2025,237.4274597,1378.5,2954.079834,15258,966,235.8399963,1402.699951,1411.2948
09-09-2025,233.9041748,1376.199951,2983.826172,15365,965.1500244,238.2400055,1403.699951,1481.618164
10-09-2025,226.358551,1377,3043.123291,15108,965.9000244,230.3300018,1403.900024,1509.491455
11-09-2025,229.592392,1383.300049,3057.017822,15095,967.7999878,229.9499969,1401.599976,1486.936646
12-09-2025,233.6247253,1395,3066.019775,15325,967.2999878,228.1499939,1417.699951,1502.596924
15-09-2025,236.2496948,1399.300049,3044.982422,15265,967.0499878,231.4299927,1419.400024,1485.656372
16-09-2025,237.6969452,1405.300049,3078.05542,15573,966.8499756,234.0500031,1421.599976,1488.512695
17-09-2025,238.5353546,1413.800049,3104.572754,15801,966.5,231.6199951,1419.199951,1499.445313
18-09-2025,237.4274597,1415,3108.388916,15817,976.9000244,231.2299957,1421.699951,1517.37085
19-09-2025,245.032959,1407.400024,3101.050049,15864,966.9000244,231.4799957,1402.199951,1516.976807
22-09-2025,255.5928192,1390.599976,3007.70166,15816,964.2000122,227.6300049,1401.5,1476.890503
23-09-2025,253.9459686,1389.800049,2996.546875,16097,957.2000122,220.7100067,1394.300049,1474.920654
24-09-2025,251.8300018,1383,2970.127197,16249,951.0499878,220.2100067,1382.699951,1472.064331
25-09-2025,256.3813171,1372.400024,2893.804443,16269,949.8499756,218.1499939,1375.800049,1462.412231
26-09-2025,254.9740143,1377.599976,2836.758545,16286,945.0499878,219.7799988,1359.599976,1427.053467
29-09-2025,253.9459686,1372.800049,2833.822754,15984,950.2999878,222.1699982,1348.099976,1420.060547
30-09-2025,254.1455994,1364,2826.28833,16029,951,219.5700073,1348,1420.060547
01-10-2025,254.964035,1368.699951,2851.533691,15965,965.25,220.6300049,1372,1424.000244
03-10-2025,257.5291443,1363.400024,2839.498047,15806,965.1500244,219.5099945,1365.199951,1424.788086
06-10-2025,256.2016907,1375,2924.137939,15998,973.4500122,220.8999939,1363.400024,1453.744873
07-10-2025,255.9920807,1384.800049,2909.753906,16108,982.5,221.7799988,1375.900024,1436.508667
08-10-2025,257.5690613,1367.400024,2962.10376,16012,978.7000122,225.2200012,1370.300049,1472.458374
09-10-2025,253.5567017,1377.800049,2995.861816,15985,977.0999756,227.7400055,1376.199951,1486.542847
10-10-2025,244.8034058,1381.699951,2963.179932,16265,980.9000244,216.3699951,1380.300049,1492.05835
13-10-2025,247.188858,1375,2942.533691,16323,977,220.0700073,1379.400024,1470.685425
14-10-2025,247.298645,1375.900024,2896.642334,16261,977.1500244,216.3899994,1384.099976,1467.435303
15-10-2025,248.8656464,1374.300049,2916.776367,16212,978.25,215.5700073,1398.400024,1452.169067
16-10-2025,246.979248,1398.300049,2917.660156,16298,994.3499756,214.4700012,1417.300049,1449.312744
17-10-2025,251.8100281,1416.800049,2909.311768,16401,1002.549988,213.0399933,1436.599976,1419.371094
20-10-2025,261.7411194,1466.800049,2961.365479,16424,1002.950012,216.4799957,1390.300049,1438.872559
21-10-2025,262.2701111,1465.199951,2953.017334,16396,1007.700012,222.0299988,1382,1450.199219
23-10-2025,259.0861511,1448.400024,3018.330078,16393,1008.799988,221.0899963,1363.699951,1505.453247
24-10-2025,262.3200073,1451.599976,3008.508545,16274,994.75,224.2100067,1377.699951,1502.400024
27-10-2025,268.2986145,1484.099976,3029.821045,16388,1002.950012,226.9700012,1377.599976,1504.5
28-10-2025,268.4882507,1486.900024,3003.303223,16311,1003.549988,229.25,1363.099976,1500.199951
29-10-2025,269.1869202,1504.199951,3003.008789,16138,1007.849976,230.3000031,1370.400024,1510.400024
30-10-2025,270.883667,1488.5,2981.106689,16206,998.1500244,222.8600006,1362.400024,1493.800049
31-10-2025,269.8556519,1486.400024,3003.401367,16186,987.2999878,244.2200012,1345.300049,1482.300049
03-11-2025,268.538147,1484.699951,2962.937012,15651,992.6500244,254,1346.400024,1485.5
04-11-2025,269.5262756,1473.099976,2936.812012,15374,985.25,249.3200073,1336.900024,1467.900024
06-11-2025,269.2567749,1496.099976,2957.142334,15452,984.6500244,243.0399933,1320.400024,1466.699951
07-11-2025,267.959259,1478,2938.383545,15479,982.2999878,244.4100037,1343,1476.800049
10-11-2025,269.1781311,1489.300049,2971.187012,15583,984.5,248.3999939,1348,1513.5
11-11-2025,274.9926758,1493.400024,2992.5979,15645,991.7000122,249.1000061,1358.300049,1530.300049
12-11-2025,273.2143555,1511.5,3075.883789,15696,989.5,244.1999969,1358.900024,1551.699951
13-11-2025,272.6948547,1510.900024,3050.249756,15749,986.6500244,237.5800018,1385.900024,1541.800049
14-11-2025,272.1553345,1518.900024,3050.544434,15684,989.5999756,234.6900024,1373,1502.800049
17-11-2025,267.2099609,1518.300049,3046.812256,15878,996.5499878,232.8699951,1379,1507.599976
18-11-2025,267.1900024,1519.400024,3031.981934,15930,992.4500122,222.5500031,1373.400024,1486.400024
19-11-2025,268.3089294,1518.900024,3091.499756,15768,994.5999756,222.6900024,1383.099976,1541.099976
20-11-2025,266.0010986,1549.099976,3088.651855,15801,1008.849976,217.1399994,1383,1536.5
21-11-2025,271.2361755,1546.599976,3094.348145,15977,998.0499878,220.6900024,1369.5,1545
24-11-2025,275.6620789,1535.900024,3085.115967,15958,999.1500244,226.2799988,1368.400024,1548
25-11-2025,276.7110901,1539.699951,3063.508789,15889,989.7999878,229.6699982,1357.800049,1530.599976
26-11-2025,277.2905273,1569.900024,3106.428467,16156,1003.900024,229.1600037,1375,1557.900024
28-11-2025,278.589325,1567.5,3081.481934,15900,1007.599976,233.2200012,1388.800049,1560.099976
01-12-2025,282.8353577,1566.099976,3077.455078,16097,1002.099976,233.8800049,1390.099976,1564
02-12-2025,285.9224548,1546.300049,3079.714111,16239,989.7999878,234.4199982,1373,1561
03-12-2025,283.8843689,1538.800049,3123.223145,16082,1000.5,232.3800049,1391.5,1578.699951
04-12-2025,280.4375916,1535.599976,3171.544678,15994,997.2000122,229.1100006,1386.699951,1597.599976
05-12-2025,278.5193787,1540.599976,3180.384033,16282,1003.299988,229.5299988,1392.5,1616.199951
08-12-2025,277.6302185,1543,3178.714355,16187,1003.099976,226.8899994,1389.599976,1610.800049
09-12-2025,276.9208679,1529.400024,3151.018066,16020,997.0999756,227.9199982,1375.199951,1599
10-12-2025,278.5193787,1536.900024,3132.259033,16019,989.7999878,231.7799988,1363.599976,1584.800049
11-12-2025,277.7700806,1545,3134.910645,16248,1000.299988,230.2799988,1360,1598
12-12-2025,278.0198669,1556.5,3163,16522,1001.5,226.1900024,1366,1598.199951
15-12-2025,273.8537292,1556.199951,3172.526855,16415,996.0999756,222.5399933,1365.199951,1606.800049
16-12-2025,274.3532715,1542.300049,3147.875244,16354,994.2999878,222.5599976,1366,1592.900024
17-12-2025,271.5858765,1544.400024,3160.348389,16398,984,221.2700043,1352.400024,1602
18-12-2025,271.9355469,1544.400024,3222.223633,16329,979.7000122,226.7599945,1356.800049,1626.800049
19-12-2025,273.4141846,1565.099976,3223.4021,16414,985.5,227.3500061,1354.099976,1638.699951
22-12-2025,270.7166748,1575.400024,3265.536133,16649,987.7000122,228.4299927,1368.5,1689.599976
23-12-2025,272.1053772,1570.699951,3250.9021,16585,996.5999756,232.1399994,1363,1668.300049
24-12-2025,273.5540161,1558.199951,3259.741455,16703,997.2000122,232.3800049,1359.800049,1663.400024
26-12-2025,273.1444092,1559.199951,3221.437744,16596,992.0999756,232.5200043,1350.400024,1656.099976
29-12-2025,273.5040894,1545.599976,3193.446533,16542,991.7000122,232.0700073,1343.300049,1644.699951
30-12-2025,272.824707,1539.800049,3188.830566,16647,990.9000244,232.5299988,1342.5,1621.599976
